material_id,title,price,image_url,available_amount
1,"Линолеум Версаль Колумб 361 2,5 м. 1 сорт",2500,/imgs/catalog/imgs/67614/medium/1b03b258-079d-11eb-a9ee-ac1f6b02a9ed-e9ba66d4-134c-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 79 м2.
1,Линолеум Версаль Колумб 361 3 м. 1 сорт,2500,/imgs/catalog/imgs/67615/medium/1b03b250-079d-11eb-a9ee-ac1f6b02a9ed-e9ba66cc-134c-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 84 м2.
1,"Линолеум Версаль Колумб 361 3,5 м. 1 сорт",2500,/imgs/catalog/imgs/55753/medium/0c3dece6-e501-11e9-a3b4-ac1f6b02a9ed-93e5e795-166f-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 40 м2.
1,Линолеум Версаль Колумб 361 4 м. 1 сорт,2500,/imgs/catalog/imgs/55754/medium/0c3decee-e501-11e9-a3b4-ac1f6b02a9ed-93e5e798-166f-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 161 м2.
1,Линолеум ГРАНД POCKER 1 2.5м 1 класс,4070,/imgs/catalog/imgs/39151/medium/dbb2b97f-62bb-11dd-bcfa-001e90cbe7ee.jpg,В наличии: 73 м2.
1,Линолеум ГРАНД POCKER 1 3.0м 1 класс,4070,/imgs/cat_no_image.png,В наличии: 43 м2.
1,Линолеум ГРАНД POCKER 1 3.5м 1 класс,4070,/imgs/catalog/imgs/39239/medium/b758d05a-78f3-11e7-bfb6-00259096d116.jpg,В наличии: 87 м2.
1,"Линолеум Европа OPERA 1 2,5м 1 класс",2550,/imgs/catalog/imgs/71624/medium/4a92bcc6-5ad7-11eb-b706-ac1f6b02a9ed-4d7b9eba-620a-11eb-b706-ac1f6b02a9ed.jpg,В наличии: 1 м2.
1,"Линолеум Европа OPERA 3 3,5м 1 класс",2550,/imgs/catalog/imgs/71625/medium/4a92bcce-5ad7-11eb-b706-ac1f6b02a9ed-4d7b9ebd-620a-11eb-b706-ac1f6b02a9ed.jpg,В наличии: 22 м2.
1,"Линолеум Европа OPERA 3 4,0м 1 класс",2550,/imgs/catalog/imgs/39265/medium/000cce96-614b-11e7-8c29-00259096d116.jpg,В наличии: 8 м2.
1,"Линолеум Европа ORINOCO 1 4,0м 1 класс",2550,/imgs/catalog/imgs/39270/medium/4f99bdbd-8410-11e7-bcad-00259096d116.jpg,В наличии: 6 м2.
1,"Линолеум ИДИЛЛИЯ NOVA CASCAD 1 3,5м 1 класс",4250,/imgs/catalog/imgs/39240/medium/b758d062-78f3-11e7-bfb6-00259096d116.jpg,В наличии: 60 м2.
1,"Линолеум ИДИЛЛИЯ НОВА ТАНГО 3 2,5 м",4550,/imgs/catalog/imgs/54158/medium/f3c2c478-96f5-11e9-b86b-ac1f6b02a9ed-a5f8b15e-f097-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 48 м2.
1,"Линолеум ИДИЛЛИЯ НОВА ТАНГО 3 3,5м 1 класс",4550,/imgs/catalog/imgs/54159/medium/f3c2c480-96f5-11e9-b86b-ac1f6b02a9ed-a5f8b161-f097-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 172 м2.
1,Линолеум ИДИЛЛИЯ НОВА ТАНГО 3 3м 1 класс,4550,/imgs/catalog/imgs/39303/medium/46f47c3a-98a9-11e0-bbc7-000423d635e2.jpg,В наличии: 139 м2.
1,Линолеум ИДИЛЛИЯ НОВА ТАНГО 3 4м 1 класс,4550,/imgs/catalog/imgs/39304/medium/4ea07cc8-d054-11df-81bf-000423d635e2.jpg,В наличии: 12 м2.
1,"Линолеум ИДИЛЛИЯ НОВА ТАНГО 4 2,5 м",4550,/imgs/catalog/imgs/39305/medium/4ea07cc3-d054-11df-81bf-000423d635e2.jpg,В наличии: 46 м2.
1,"Линолеум ИДИЛЛИЯ НОВА ТАНГО 4 3,5м 1 класс",4550,/imgs/catalog/imgs/39306/medium/4ea07ccd-d054-11df-81bf-000423d635e2.jpg,В наличии: 114 м2.
1,Линолеум ИДИЛЛИЯ НОВА ТАНГО 4 3м 1 класс,4550,/imgs/catalog/imgs/39307/medium/ba5b020d-d4ae-11e1-8ef2-000423d635e2.jpg,В наличии: 22 м2.
1,Линолеум ИДИЛЛИЯ НОВА ТАНГО 4 4 м,4550,/imgs/catalog/imgs/39309/medium/99270251-55dd-11e0-aa8a-000423d635e2.jpg,В наличии: 61 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ CASCAD 1 2.5 м 1 класс,4250,/imgs/catalog/imgs/39241/medium/b758d06a-78f3-11e7-bfb6-00259096d116.jpg,В наличии: 12 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ CASCAD 1 4 м 1 класс,4250,/imgs/catalog/imgs/54144/medium/8eb766ca-6973-11e8-bd02-00259096d116-a5f8b140-f097-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 29 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 1 2.5 м 1 класс,4500,/imgs/catalog/imgs/54222/medium/c1a1e884-996f-11e9-b86b-ac1f6b02a9ed-93e9f16b-f181-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 115 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 1 3 м 1 класс,4500,/imgs/catalog/imgs/54224/medium/c1a1e88c-996f-11e9-b86b-ac1f6b02a9ed-93e9f173-f181-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 42 м2.
